Disease_1,Disease_2,is_a,Resemble,Source
DOID:0050798,DOID:9252,1,0,DO
DOID:0050713,DOID:700,1,0,DO
DOID:700,DOID:655,1,0,DO
DOID:0050715,DOID:14749,1,0,DO
DOID:14749,DOID:0060159,1,0,DO
DOID:0050716,DOID:14749,1,0,DO
DOID:0050717,DOID:14749,1,0,DO
DOID:0050718,DOID:655,1,0,DO
DOID:655,DOID:0014667,1,0,DO
DOID:0050719,DOID:0050718,1,0,DO
DOID:0050720,DOID:9252,1,0,DO
DOID:0050721,DOID:9252,1,0,DO
DOID:0050722,DOID:0050721,1,0,DO
DOID:0050723,DOID:0050721,1,0,DO
DOID:0050724,DOID:0050721,1,0,DO
DOID:0050725,DOID:9275,1,0,DO
DOID:9275,DOID:9252,1,0,DO
DOID:0050726,DOID:9275,1,0,DO
DOID:0050727,DOID:9275,1,0,DO
DOID:0050728,DOID:2978,1,0,DO
DOID:2978,DOID:655,1,0,DO
DOID:0050729,DOID:9455,1,0,DO
DOID:0050730,DOID:700,1,0,DO
DOID:0050731,DOID:0050718,1,0,DO
DOID:0050732,DOID:14749,1,0,DO
DOID:0050733,DOID:14749,1,0,DO
DOID:0050734,DOID:0050731,1,0,DO
DOID:0050735,DOID:0050177,1,0,DO
DOID:0050736,DOID:0050739,1,0,DO
DOID:0050739,DOID:0050177,1,0,DO
DOID:0050737,DOID:0050739,1,0,DO
DOID:0050738,DOID:0050177,1,0,DO
DOID:0050740,DOID:225,1,0,DO
DOID:0050741,DOID:9973,1,0,DO
DOID:9973,DOID:303,1,0,DO
DOID:0050742,DOID:9973,1,0,DO
DOID:0050743,DOID:0060060,1,0,DO
DOID:0060060,DOID:0060058,1,0,DO
DOID:0050744,DOID:0060060,1,0,DO
DOID:0050745,DOID:707,1,0,DO
DOID:707,DOID:0060060,1,0,DO
DOID:0050746,DOID:707,1,0,DO
DOID:0050747,DOID:707,1,0,DO
DOID:0050748,DOID:707,1,0,DO
DOID:0050749,DOID:0050743,1,0,DO
DOID:0050750,DOID:0050748,1,0,DO
DOID:0050751,DOID:715,1,0,DO
DOID:0050752,DOID:332,1,0,DO
DOID:332,DOID:231,1,0,DO
DOID:0050753,DOID:0050951,1,0,DO
DOID:0050951,DOID:1289,1,0,DO
DOID:0050754,DOID:0050950,1,0,DO
DOID:0050950,DOID:0050753,1,0,DO
DOID:0050755,DOID:0050950,1,0,DO
DOID:0050757,DOID:700,1,0,DO
DOID:0050758,DOID:0060158,1,0,DO
DOID:0050759,DOID:450,1,0,DO
DOID:450,DOID:9884,1,0,DO
DOID:0050760,DOID:423,1,0,DO
DOID:423,DOID:66,1,0,DO
DOID:0050762,DOID:9252,1,0,DO
DOID:0050763,DOID:225,1,0,DO
DOID:0050764,DOID:0060309,1,0,DO
DOID:0050765,DOID:1289,1,0,DO
DOID:1289,DOID:331,1,0,DO
DOID:0050766,DOID:0050765,1,0,DO
DOID:0050767,DOID:2256,1,0,DO
DOID:0050768,DOID:0111143,1,0,DO
DOID:0111143,DOID:700,1,0,DO
DOID:0050769,DOID:225,1,0,DO
DOID:0050770,DOID:409,1,0,DO
DOID:409,DOID:3118,1,0,DO
DOID:0050771,DOID:0060089,1,0,DO
DOID:0060089,DOID:0060085,1,0,DO
DOID:0050772,DOID:0050952,1,0,DO
DOID:0050952,DOID:0050951,1,0,DO
DOID:0050773,DOID:0050771,1,0,DO
DOID:0050774,DOID:225,1,0,DO
DOID:0050775,DOID:2256,1,0,DO
DOID:0050776,DOID:0050889,1,0,DO
DOID:0050889,DOID:1059,1,0,DO
DOID:0050777,DOID:0060340,1,0,DO
DOID:0060340,DOID:225,1,0,DO
DOID:0050778,DOID:0060340,1,0,DO
DOID:0050779,DOID:225,1,0,DO
DOID:0050780,DOID:225,1,0,DO
DOID:0050781,DOID:225,1,0,DO
DOID:0050782,DOID:225,1,0,DO
DOID:0050783,DOID:2377,1,0,DO
DOID:2377,DOID:0060004,1,0,DO
DOID:0050784,DOID:2377,1,0,DO
DOID:0050785,DOID:2377,1,0,DO
DOID:0050786,DOID:240,1,0,DO
DOID:240,DOID:3480,1,0,DO
DOID:0050787,DOID:77,1,0,DO
DOID:77,DOID:7,1,0,DO
DOID:0050788,DOID:225,1,0,DO
DOID:0050789,DOID:1934,1,0,DO
DOID:0050790,DOID:0080006,1,0,DO
DOID:0050791,DOID:3765,1,0,DO
DOID:3765,DOID:1923,1,0,DO
DOID:0050792,DOID:866,1,0,DO
DOID:866,DOID:178,1,0,DO
DOID:0050793,DOID:10273,1,0,DO
DOID:0050794,DOID:1934,1,0,DO
DOID:0050795,DOID:5679,1,0,DO
DOID:0050796,DOID:225,1,0,DO
DOID:0050797,DOID:906,1,0,DO
DOID:0050799,DOID:0050798,1,0,DO
DOID:0050800,DOID:0050798,1,0,DO
DOID:0050801,DOID:987,1,0,DO
DOID:0050802,DOID:13359,1,0,DO
DOID:13359,DOID:854,1,0,DO
DOID:0050803,DOID:3068,1,0,DO
DOID:3068,DOID:3069,1,0,DO
DOID:0050804,DOID:3068,1,0,DO
DOID:0050805,DOID:3068,1,0,DO
DOID:0050806,DOID:3068,1,0,DO
DOID:0050807,DOID:225,1,0,DO
DOID:0050809,DOID:12798,1,0,DO
DOID:12798,DOID:3211,1,0,DO
DOID:0050810,DOID:5113,1,0,DO
DOID:0050811,DOID:1701,1,0,DO
DOID:0050812,DOID:0080027,1,0,DO
DOID:0050813,DOID:0080027,1,0,DO
DOID:0050814,DOID:225,1,0,DO
DOID:0050816,DOID:225,1,0,DO
DOID:0050817,DOID:10871,1,0,DO
DOID:10871,DOID:2007,1,0,DO
DOID:0050818,DOID:0050731,1,0,DO
DOID:0050820,DOID:10273,1,0,DO
DOID:0050821,DOID:0050820,1,0,DO
DOID:0050822,DOID:0050820,1,0,DO
DOID:0050823,DOID:0050820,1,0,DO
DOID:0050824,DOID:10273,1,0,DO
DOID:0050825,DOID:114,1,0,DO
DOID:0050826,DOID:4079,1,0,DO
DOID:4079,DOID:114,1,0,DO
DOID:0050827,DOID:4079,1,0,DO
DOID:0050828,DOID:178,1,0,DO
DOID:0050829,DOID:1287,1,0,DO
DOID:1287,DOID:7,1,0,DO
DOID:0050830,DOID:0050828,1,0,DO
DOID:0050831,DOID:1289,1,0,DO
DOID:0050832,DOID:655,1,0,DO
DOID:0050833,DOID:0050832,1,0,DO
DOID:0050834,DOID:225,1,0,DO
DOID:0050835,DOID:543,1,0,DO
DOID:543,DOID:480,1,0,DO
DOID:0050836,DOID:543,1,0,DO
DOID:0050837,DOID:543,1,0,DO
DOID:0050838,DOID:543,1,0,DO
DOID:0050839,DOID:0050836,1,0,DO
DOID:0050840,DOID:0050836,1,0,DO
DOID:0050841,DOID:0050836,1,0,DO
DOID:0050842,DOID:0050836,1,0,DO
DOID:0050843,DOID:0050836,1,0,DO
DOID:0050844,DOID:0050836,1,0,DO
DOID:0050845,DOID:0050836,1,0,DO
DOID:0050846,DOID:0050837,1,0,DO
DOID:0050847,DOID:535,1,0,DO
DOID:0050848,DOID:0050847,1,0,DO
DOID:0050849,DOID:10022,1,0,DO
DOID:10022,DOID:1737,1,0,DO
DOID:0050850,DOID:936,1,0,DO
DOID:0050851,DOID:2921,1,0,DO
DOID:2921,DOID:10952,1,0,DO
DOID:0050852,DOID:326,1,0,DO
DOID:326,DOID:178,1,0,DO
DOID:0050853,DOID:10128,1,0,DO
DOID:10128,DOID:866,1,0,DO
DOID:0050854,DOID:225,1,0,DO
DOID:0050855,DOID:557,1,0,DO
DOID:557,DOID:18,1,0,DO
DOID:0050856,DOID:0060038,1,0,DO
DOID:0050857,DOID:225,1,0,DO
DOID:0050858,DOID:225,1,0,DO
DOID:0050859,DOID:1679,1,0,DO
DOID:1679,DOID:365,1,0,DO
DOID:0050860,DOID:4610,1,0,DO
DOID:4610,DOID:0050624,1,0,DO
DOID:0050861,DOID:0080199,1,0,DO
DOID:0080199,DOID:9256,1,0,DO
DOID:0050862,DOID:345,1,0,DO
DOID:345,DOID:229,1,0,DO
DOID:0050863,DOID:12010,1,0,DO
DOID:12010,DOID:1891,1,0,DO
DOID:0050864,DOID:12010,1,0,DO
DOID:0050865,DOID:5520,1,0,DO
DOID:5520,DOID:1542,1,0,DO
DOID:0050866,DOID:8618,1,0,DO
DOID:8618,DOID:3119,1,0,DO
DOID:0050868,DOID:916,1,0,DO
DOID:916,DOID:3117,1,0,DO
DOID:0050869,DOID:657,1,0,DO
DOID:657,DOID:0060084,1,0,DO
DOID:0050870,DOID:8800,1,0,DO
DOID:8800,DOID:8719,1,0,DO
DOID:0050871,DOID:0060123,1,0,DO
DOID:0060123,DOID:0060099,1,0,DO
DOID:0050872,DOID:4556,1,0,DO
DOID:4556,DOID:3908,1,0,DO
DOID:0050873,DOID:707,1,0,DO
DOID:0050876,DOID:4138,1,0,DO
DOID:4138,DOID:9741,1,0,DO
DOID:0050877,DOID:26,1,0,DO
DOID:26,DOID:28,1,0,DO
DOID:0050879,DOID:0050953,1,0,DO
DOID:0050953,DOID:0050951,1,0,DO
DOID:0050880,DOID:225,1,0,DO
DOID:0050881,DOID:225,1,0,DO
DOID:0050882,DOID:1441,1,0,DO
DOID:1441,DOID:0050753,1,0,DO
DOID:0050883,DOID:1289,1,0,DO
DOID:0050884,DOID:4194,1,0,DO
DOID:4194,DOID:0050013,1,0,DO
DOID:0050885,DOID:225,1,0,DO
DOID:0050886,DOID:2476,1,0,DO
DOID:2476,DOID:607,1,0,DO
DOID:0050887,DOID:225,1,0,DO
DOID:0050888,DOID:1059,1,0,DO
DOID:1059,DOID:0060038,1,0,DO
DOID:0050890,DOID:1289,1,0,DO
DOID:0050891,DOID:656,1,0,DO
DOID:656,DOID:0060089,1,0,DO
DOID:0050892,DOID:0080347,1,0,DO
DOID:0080347,DOID:5719,1,0,DO
DOID:0050893,DOID:0080640,1,0,DO
DOID:0080640,DOID:0050625,1,0,DO
DOID:0050894,DOID:0060084,1,0,DO
DOID:0060084,DOID:0060072,1,0,DO
DOID:0050895,DOID:0060094,1,0,DO
DOID:0060094,DOID:0060123,1,0,DO
DOID:0050896,DOID:2762,1,0,DO
DOID:2762,DOID:184,1,0,DO
DOID:0050897,DOID:3371,1,0,DO
DOID:3371,DOID:0080639,1,0,DO
DOID:0050898,DOID:0060094,1,0,DO
DOID:0050899,DOID:4203,1,0,DO
DOID:4203,DOID:4706,1,0,DO
DOID:0050900,DOID:4153,1,0,DO
DOID:4153,DOID:3302,1,0,DO
DOID:0050901,DOID:3187,1,0,DO
DOID:3187,DOID:0060108,1,0,DO
DOID:0050902,DOID:4706,1,0,DO
DOID:4706,DOID:1319,1,0,DO
DOID:0050903,DOID:14384,1,0,DO
DOID:14384,DOID:368,1,0,DO
DOID:0050904,DOID:8850,1,0,DO
DOID:8850,DOID:8618,1,0,DO
DOID:0050905,DOID:3350,1,0,DO
DOID:3350,DOID:0050687,1,0,DO
DOID:0050906,DOID:0060096,1,0,DO
DOID:0060096,DOID:0060115,1,0,DO
DOID:0050907,DOID:3306,1,0,DO
DOID:3306,DOID:2994,1,0,DO
DOID:0050908,DOID:4960,1,0,DO
DOID:4960,DOID:2531,1,0,DO
DOID:0050909,DOID:0050748,1,0,DO
DOID:0050910,DOID:1517,1,0,DO
DOID:1517,DOID:4610,1,0,DO
DOID:0050911,DOID:11239,1,0,DO
DOID:11239,DOID:10155,1,0,DO
DOID:0050912,DOID:235,1,0,DO
DOID:235,DOID:4610,1,0,DO
DOID:0050913,DOID:5672,1,0,DO
DOID:0050914,DOID:4610,1,0,DO
DOID:0050915,DOID:1984,1,0,DO
DOID:1984,DOID:4610,1,0,DO
DOID:0050916,DOID:4531,1,0,DO
DOID:4531,DOID:0050904,1,0,DO
DOID:0050917,DOID:5421,1,0,DO
DOID:5421,DOID:5409,1,0,DO
DOID:0050918,DOID:119,1,0,DO
DOID:119,DOID:120,1,0,DO
DOID:0050919,DOID:4531,1,0,DO
DOID:0050920,DOID:8858,1,0,DO
DOID:8858,DOID:8557,1,0,DO
DOID:0050921,DOID:0060119,1,0,DO
DOID:0060119,DOID:3119,1,0,DO
DOID:0050922,DOID:3119,1,0,DO
DOID:0050923,DOID:3963,1,0,DO
DOID:3963,DOID:1781,1,0,DO
DOID:0050924,DOID:4045,1,0,DO
DOID:4045,DOID:0060100,1,0,DO
DOID:0050925,DOID:10154,1,0,DO
DOID:10154,DOID:10155,1,0,DO
DOID:0050926,DOID:13499,1,0,DO
DOID:13499,DOID:10154,1,0,DO
DOID:0050927,DOID:1737,1,0,DO
DOID:1737,DOID:7505,1,0,DO
DOID:0050928,DOID:2394,1,0,DO
DOID:2394,DOID:120,1,0,DO
DOID:0050929,DOID:1909,1,0,DO
DOID:1909,DOID:0050687,1,0,DO
DOID:0050930,DOID:8849,1,0,DO
DOID:8849,DOID:8850,1,0,DO
DOID:0050931,DOID:9036,1,0,DO
DOID:9036,DOID:8850,1,0,DO
DOID:0050932,DOID:3905,1,0,DO
DOID:3905,DOID:1324,1,0,DO
DOID:0050933,DOID:4001,1,0,DO
DOID:4001,DOID:2151,1,0,DO
DOID:0050934,DOID:4001,1,0,DO
DOID:0050935,DOID:371,1,0,DO
DOID:371,DOID:769,1,0,DO
DOID:0050936,DOID:0080347,1,0,DO
DOID:0050937,DOID:5875,1,0,DO
DOID:5875,DOID:0050686,1,0,DO
DOID:0050938,DOID:3459,1,0,DO
DOID:3459,DOID:1612,1,0,DO
DOID:0050939,DOID:9460,1,0,DO
DOID:9460,DOID:363,1,0,DO
DOID:0050940,DOID:7519,1,0,DO
DOID:7519,DOID:2893,1,0,DO
DOID:0050941,DOID:0050952,1,0,DO
DOID:0050942,DOID:0050952,1,0,DO
DOID:0050943,DOID:0050952,1,0,DO
DOID:0050944,DOID:0050952,1,0,DO
DOID:0050945,DOID:0050952,1,0,DO
DOID:0050946,DOID:0050950,1,0,DO
DOID:0050947,DOID:10609,1,0,DO
DOID:0050948,DOID:10609,1,0,DO
DOID:0050949,DOID:10609,1,0,DO
DOID:0050954,DOID:1441,1,0,DO
DOID:0050955,DOID:1441,1,0,DO
DOID:0050956,DOID:1441,1,0,DO
DOID:0050957,DOID:1441,1,0,DO
DOID:0050958,DOID:1441,1,0,DO
DOID:0050959,DOID:1441,1,0,DO
DOID:0050960,DOID:1441,1,0,DO
DOID:0050961,DOID:1441,1,0,DO
DOID:0050962,DOID:1441,1,0,DO
DOID:0050963,DOID:1441,1,0,DO
DOID:0050964,DOID:1441,1,0,DO
DOID:0050965,DOID:1441,1,0,DO
DOID:0050967,DOID:1441,1,0,DO
DOID:0050968,DOID:1441,1,0,DO
DOID:0050969,DOID:1441,1,0,DO
DOID:0050970,DOID:1441,1,0,DO
DOID:0050971,DOID:1441,1,0,DO
DOID:0050972,DOID:1441,1,0,DO
DOID:0050973,DOID:1441,1,0,DO
DOID:0050974,DOID:1441,1,0,DO
DOID:0050975,DOID:1441,1,0,DO
DOID:0050976,DOID:1441,1,0,DO
DOID:0050977,DOID:1441,1,0,DO
DOID:0050978,DOID:1441,1,0,DO
DOID:0050979,DOID:1441,1,0,DO
DOID:0050980,DOID:1441,1,0,DO
DOID:0050981,DOID:1441,1,0,DO
DOID:0050982,DOID:1441,1,0,DO
DOID:0050983,DOID:1441,1,0,DO
DOID:0050984,DOID:1441,1,0,DO
DOID:0050985,DOID:1441,1,0,DO
DOID:0050986,DOID:1441,1,0,DO
DOID:0050987,DOID:1441,1,0,DO
DOID:0050988,DOID:1441,1,0,DO
DOID:0050989,DOID:963,1,0,DO
DOID:963,DOID:0050951,1,0,DO
DOID:0050990,DOID:963,1,0,DO
DOID:0050991,DOID:963,1,0,DO
DOID:0050992,DOID:963,1,0,DO
DOID:0050993,DOID:963,1,0,DO
DOID:0050994,DOID:963,1,0,DO
DOID:0050995,DOID:963,1,0,DO
DOID:0050996,DOID:963,1,0,DO
DOID:0050997,DOID:225,1,0,DO
DOID:0050998,DOID:1441,1,0,DO
DOID:0050999,DOID:0050950,1,0,DO
DOID:0060000,DOID:10314,1,0,DO
DOID:10314,DOID:0050825,1,0,DO
DOID:0060001,DOID:303,1,0,DO
DOID:303,DOID:150,1,0,DO
DOID:0060002,DOID:626,1,0,DO
DOID:0060004,DOID:438,1,0,DO
DOID:438,DOID:417,1,0,DO
DOID:417,DOID:2914,1,0,DO
DOID:0060007,DOID:627,1,0,DO
DOID:627,DOID:0111962,1,0,DO
DOID:0060008,DOID:627,1,0,DO
DOID:0060009,DOID:627,1,0,DO
DOID:0060010,DOID:627,1,0,DO
DOID:0060011,DOID:627,1,0,DO
DOID:0060012,DOID:627,1,0,DO
DOID:0060013,DOID:627,1,0,DO
DOID:0060014,DOID:627,1,0,DO
DOID:0060015,DOID:627,1,0,DO
DOID:0060016,DOID:627,1,0,DO
DOID:0060017,DOID:627,1,0,DO
DOID:0060018,DOID:627,1,0,DO
DOID:0060019,DOID:627,1,0,DO
DOID:0060020,DOID:627,1,0,DO
DOID:0060021,DOID:628,1,0,DO
DOID:628,DOID:0111962,1,0,DO
DOID:0060022,DOID:628,1,0,DO
DOID:0060023,DOID:0080544,1,0,DO
DOID:0080544,DOID:2959,1,0,DO
DOID:0060024,DOID:2115,1,0,DO
DOID:2115,DOID:612,1,0,DO
DOID:0060025,DOID:2115,1,0,DO
DOID:0060026,DOID:2115,1,0,DO
DOID:0060027,DOID:2583,1,0,DO
DOID:2583,DOID:2115,1,0,DO
DOID:0060028,DOID:628,1,0,DO
DOID:0060029,DOID:417,1,0,DO
DOID:0060037,DOID:150,1,0,DO
DOID:150,DOID:4,1,0,DO
DOID:0060040,DOID:0060037,1,0,DO
DOID:0060042,DOID:0060041,1,0,DO
DOID:0060043,DOID:150,1,0,DO
DOID:0060044,DOID:0060043,1,0,DO
DOID:0060045,DOID:1766,1,0,DO
DOID:1766,DOID:150,1,0,DO
DOID:0060046,DOID:93,1,0,DO
DOID:93,DOID:2033,1,0,DO
DOID:0060047,DOID:8927,1,0,DO
DOID:8927,DOID:0060038,1,0,DO
DOID:0060048,DOID:599,1,0,DO
DOID:599,DOID:591,1,0,DO
DOID:0060050,DOID:417,1,0,DO
DOID:0060054,DOID:870,1,0,DO
DOID:0060055,DOID:225,1,0,DO
DOID:0060056,DOID:2914,1,0,DO
DOID:2914,DOID:7,1,0,DO
DOID:0060057,DOID:3044,1,0,DO
DOID:3044,DOID:0060502,1,0,DO
DOID:0060058,DOID:2531,1,0,DO
DOID:2531,DOID:0050686,1,0,DO
DOID:0060061,DOID:0050749,1,0,DO
DOID:0060062,DOID:557,1,0,DO
DOID:0060063,DOID:8955,1,0,DO
DOID:0060065,DOID:8955,1,0,DO
DOID:0060066,DOID:8955,1,0,DO
DOID:0060067,DOID:700,1,0,DO
DOID:0060068,DOID:10314,1,0,DO
DOID:0060071,DOID:14566,1,0,DO
DOID:14566,DOID:4,1,0,DO
DOID:0060072,DOID:14566,1,0,DO
DOID:0060073,DOID:0060083,1,0,DO
DOID:0060083,DOID:0050686,1,0,DO
DOID:0060074,DOID:8791,1,0,DO
DOID:8791,DOID:8719,1,0,DO
DOID:0060075,DOID:1612,1,0,DO
DOID:0060076,DOID:1612,1,0,DO
DOID:0060077,DOID:1612,1,0,DO
DOID:0060078,DOID:1612,1,0,DO
DOID:0060079,DOID:1612,1,0,DO
DOID:0060080,DOID:1612,1,0,DO
DOID:0060081,DOID:1612,1,0,DO
DOID:0060082,DOID:0060097,1,0,DO
DOID:0060097,DOID:0060085,1,0,DO
DOID:0060086,DOID:0050622,1,0,DO
DOID:0060087,DOID:0050622,1,0,DO
DOID:0060088,DOID:0060086,1,0,DO
DOID:0060090,DOID:0060115,1,0,DO
DOID:0060115,DOID:0060085,1,0,DO
DOID:0060091,DOID:0060085,1,0,DO
DOID:0060092,DOID:0060085,1,0,DO
DOID:0060095,DOID:0060086,1,0,DO
DOID:0060098,DOID:0060094,1,0,DO
DOID:0060099,DOID:0060085,1,0,DO
DOID:0060100,DOID:0050686,1,0,DO
DOID:0060101,DOID:0060084,1,0,DO
DOID:0060102,DOID:201,1,0,DO
DOID:201,DOID:0060100,1,0,DO
DOID:0060103,DOID:3620,1,0,DO
DOID:3620,DOID:3093,1,0,DO
DOID:0060104,DOID:4205,1,0,DO
DOID:4205,DOID:4706,1,0,DO
DOID:0060106,DOID:1319,1,0,DO
DOID:1319,DOID:3620,1,0,DO
DOID:0060108,DOID:1319,1,0,DO
DOID:0060109,DOID:0060086,1,0,DO
DOID:0060110,DOID:0060086,1,0,DO
DOID:0060111,DOID:0060086,1,0,DO
DOID:0060112,DOID:0060086,1,0,DO
DOID:0060114,DOID:0060086,1,0,DO
DOID:0060116,DOID:3093,1,0,DO
DOID:3093,DOID:0050686,1,0,DO
DOID:0060117,DOID:0060085,1,0,DO
DOID:0060118,DOID:7,1,0,DO
DOID:7,DOID:4,1,0,DO
DOID:0060121,DOID:0060085,1,0,DO
DOID:0060122,DOID:0050686,1,0,DO
DOID:0060125,DOID:2916,1,0,DO
DOID:2916,DOID:0060056,1,0,DO
DOID:0060126,DOID:0060125,1,0,DO
DOID:0060127,DOID:0060125,1,0,DO
DOID:0060128,DOID:0060125,1,0,DO
DOID:0060129,DOID:0060125,1,0,DO
DOID:0060130,DOID:4090,1,0,DO
DOID:4090,DOID:2033,1,0,DO
DOID:0060131,DOID:4090,1,0,DO
DOID:0060132,DOID:4090,1,0,DO
DOID:0060133,DOID:4090,1,0,DO
DOID:0060134,DOID:4090,1,0,DO
DOID:0060135,DOID:4090,1,0,DO
DOID:0060136,DOID:4090,1,0,DO
DOID:0060137,DOID:4090,1,0,DO
DOID:0060138,DOID:4090,1,0,DO
DOID:0060139,DOID:4090,1,0,DO
DOID:0060140,DOID:4090,1,0,DO
DOID:0060141,DOID:4090,1,0,DO
DOID:0060142,DOID:4090,1,0,DO
DOID:0060143,DOID:4090,1,0,DO
DOID:0060144,DOID:4090,1,0,DO
DOID:0060145,DOID:4090,1,0,DO
DOID:0060146,DOID:4090,1,0,DO
DOID:0060147,DOID:4090,1,0,DO
DOID:0060148,DOID:4090,1,0,DO
DOID:0060149,DOID:4090,1,0,DO
DOID:0060150,DOID:4090,1,0,DO
DOID:0060151,DOID:4090,1,0,DO
DOID:0060152,DOID:4090,1,0,DO
DOID:0060153,DOID:0060155,1,0,DO
DOID:0060155,DOID:4090,1,0,DO
DOID:0060154,DOID:4090,1,0,DO
DOID:0060156,DOID:0060155,1,0,DO
DOID:0060157,DOID:986,1,0,DO
DOID:986,DOID:417,1,0,DO
DOID:0060159,DOID:9252,1,0,DO
DOID:0060161,DOID:12377,1,0,DO
DOID:0060162,DOID:1441,1,0,DO
DOID:0060163,DOID:4737,1,0,DO
DOID:4737,DOID:150,1,0,DO
DOID:0060164,DOID:4737,1,0,DO
DOID:0060165,DOID:8619,1,0,DO
DOID:8619,DOID:535,1,0,DO
DOID:0060166,DOID:3312,1,0,DO
DOID:3312,DOID:3324,1,0,DO
DOID:0060167,DOID:1596,1,0,DO
DOID:1596,DOID:3324,1,0,DO
DOID:0060168,DOID:9265,1,0,DO
DOID:9265,DOID:9252,1,0,DO
DOID:0060169,DOID:0050703,1,0,DO
DOID:0060170,DOID:1827,1,0,DO
DOID:1827,DOID:1826,1,0,DO
DOID:0060172,DOID:0050705,1,0,DO
DOID:0060173,DOID:225,1,0,DO
DOID:0060174,DOID:0060176,1,0,DO
DOID:0060176,DOID:9252,1,0,DO
DOID:0060175,DOID:0060176,1,0,DO
DOID:0060177,DOID:0060176,1,0,DO
DOID:0060178,DOID:10024,1,0,DO
DOID:10024,DOID:6364,1,0,DO
DOID:0060179,DOID:0060309,1,0,DO
DOID:0060180,DOID:0050589,1,0,DO
DOID:0060181,DOID:0060180,1,0,DO
DOID:0060182,DOID:0060180,1,0,DO
DOID:0060183,DOID:0060182,1,0,DO
DOID:0060184,DOID:0060182,1,0,DO
DOID:0060185,DOID:0060180,1,0,DO
DOID:0060186,DOID:0060180,1,0,DO
DOID:0060187,DOID:0060180,1,0,DO
DOID:0060188,DOID:8778,1,0,DO
DOID:8778,DOID:0050589,1,0,DO
DOID:0060189,DOID:8778,1,0,DO
DOID:0060190,DOID:8778,1,0,DO
DOID:0060191,DOID:8778,1,0,DO
DOID:0060192,DOID:8778,1,0,DO
DOID:0060193,DOID:332,1,0,DO
DOID:0060194,DOID:332,1,0,DO
DOID:0060195,DOID:332,1,0,DO
DOID:0060196,DOID:332,1,0,DO
DOID:0060197,DOID:332,1,0,DO
DOID:0060198,DOID:332,1,0,DO
DOID:0060199,DOID:332,1,0,DO
DOID:0060200,DOID:332,1,0,DO
DOID:0060201,DOID:332,1,0,DO
DOID:0060202,DOID:332,1,0,DO
DOID:0060203,DOID:332,1,0,DO
DOID:0060204,DOID:332,1,0,DO
DOID:0060205,DOID:332,1,0,DO
DOID:0060206,DOID:332,1,0,DO
DOID:0060207,DOID:332,1,0,DO
DOID:0060208,DOID:332,1,0,DO
DOID:0060209,DOID:332,1,0,DO
DOID:0060210,DOID:332,1,0,DO
DOID:0060211,DOID:332,1,0,DO
DOID:0060212,DOID:332,1,0,DO
DOID:0060213,DOID:332,1,0,DO
DOID:0060214,DOID:332,1,0,DO
DOID:0060215,DOID:2377,1,0,DO
DOID:0060216,DOID:5614,1,0,DO
DOID:0060217,DOID:5614,1,0,DO
DOID:0060218,DOID:225,1,0,DO
DOID:0060219,DOID:0080618,1,0,DO
DOID:0080618,DOID:10619,1,0,DO
DOID:0060220,DOID:1555,1,0,DO
DOID:1555,DOID:37,1,0,DO
DOID:0060221,DOID:225,1,0,DO
DOID:0060222,DOID:12802,1,0,DO
DOID:12802,DOID:12798,1,0,DO
DOID:0060223,DOID:0060047,1,0,DO
DOID:0060225,DOID:225,1,0,DO
DOID:0060226,DOID:1934,1,0,DO
DOID:0060227,DOID:225,1,0,DO
DOID:0060228,DOID:10941,1,0,DO
DOID:10941,DOID:3527,1,0,DO
DOID:0060229,DOID:225,1,0,DO
DOID:0060230,DOID:679,1,0,DO
DOID:0060231,DOID:225,1,0,DO
DOID:0060232,DOID:225,1,0,DO
DOID:0060233,DOID:0080690,1,0,DO
DOID:0060234,DOID:12960,1,0,DO
DOID:12960,DOID:11971,1,0,DO
DOID:0060235,DOID:3146,1,0,DO
DOID:0060236,DOID:653,1,0,DO
DOID:653,DOID:655,1,0,DO
DOID:0060237,DOID:225,1,0,DO
DOID:0060238,DOID:225,1,0,DO
DOID:0060239,DOID:225,1,0,DO
DOID:0060240,DOID:37,1,0,DO
DOID:0060241,DOID:225,1,0,DO
DOID:0060242,DOID:11193,1,0,DO
DOID:11193,DOID:11971,1,0,DO
DOID:0060243,DOID:4186,1,0,DO
DOID:4186,DOID:92,1,0,DO
DOID:0060244,DOID:93,1,0,DO
DOID:0060245,DOID:2476,1,0,DO
DOID:0060246,DOID:2476,1,0,DO
DOID:0060247,DOID:0111167,1,0,DO
DOID:0111167,DOID:0080027,1,0,DO
DOID:0060248,DOID:225,1,0,DO
DOID:0060249,DOID:0080010,1,0,DO
DOID:0080010,DOID:0080001,1,0,DO
DOID:0060250,DOID:0060249,1,0,DO
DOID:0060251,DOID:205,1,0,DO
DOID:205,DOID:0080005,1,0,DO
DOID:0060252,DOID:10124,1,0,DO
DOID:0060253,DOID:9884,1,0,DO
DOID:0060254,DOID:225,1,0,DO
DOID:0060255,DOID:66,1,0,DO
DOID:0060256,DOID:10123,1,0,DO
DOID:10123,DOID:37,1,0,DO
DOID:0060257,DOID:10123,1,0,DO
DOID:0060258,DOID:10123,1,0,DO
DOID:0060259,DOID:0080015,1,0,DO
DOID:0060260,DOID:5614,1,0,DO
DOID:0060261,DOID:0060260,1,0,DO
DOID:0060262,DOID:77,1,0,DO
DOID:0060263,DOID:936,1,0,DO
